arrived,density,departed,entered,id,laneChangedFrom,laneChangedTo,laneDensity,left,occupancy,overlapTraveltime,sampledSeconds,speed,speedRelative,timeLoss,traveltime,waitingTime,vclass,preloading,begin,end
0.0,28.13,0.0,2.0,-1209897208,0.0,0.0,28.13,2.0,0.54,0.84,1.69,6.16,0.22,1.28,0.04,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.68,0.0,3.0,-126891437#2,0.0,0.0,0.68,4.0,0.31,7.13,22.3,16.1,0.58,6.74,6.2,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.39,0.0,3.0,-126891437#5,0.0,0.0,0.39,3.0,0.19,4.58,13.74,26.44,0.95,0.91,4.4,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.7,0.0,3.0,-126891437#8,0.0,0.0,0.7,3.0,0.33,8.28,24.85,14.91,0.54,11.76,8.07,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.28,0.0,2.0,-1278749229,0.0,0.0,0.28,2.0,0.14,13.39,26.77,24.46,0.88,1.15,13.12,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,10.25,0.0,3.0,-1300871105,0.0,0.0,10.25,3.0,0.2,0.21,0.62,25.36,0.91,0.02,0.01,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.38,0.0,1.0,-139614717#1,0.0,0.0,0.38,1.0,0.15,2.56,2.56,10.78,0.78,0.15,2.08,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.47,0.0,1.0,-139614717#10,0.0,0.0,0.47,1.0,0.19,3.31,3.31,8.54,0.62,0.85,2.84,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,1.04,0.0,1.0,-139614717#2,0.0,0.0,1.04,1.0,0.16,0.68,0.68,10.52,0.76,0.06,0.21,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.41,0.0,1.0,-139614717#3,0.0,0.0,0.41,1.0,0.16,1.94,1.94,10.61,0.76,0.15,1.47,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,8.24,0.0,1.0,-139614717#4,0.0,0.0,8.24,1.0,0.16,0.49,0.49,10.51,0.76,0.04,0.02,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.47,0.0,1.0,-139614717#5,0.0,0.0,0.47,1.0,0.15,1.22,1.22,11.24,0.81,0.02,0.78,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.55,0.0,1.0,-139614717#6,0.0,0.0,0.55,1.0,0.16,1.16,1.16,10.42,0.75,0.11,0.7,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.41,0.0,1.0,-139614717#7,0.0,0.0,0.41,1.0,0.16,2.05,2.05,10.54,0.76,0.17,1.57,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.24,0.0,1.0,-174151430#12,0.0,0.0,0.24,1.0,0.12,6.65,6.65,14.44,1.04,0.34,6.32,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.26,0.0,1.0,-174151430#15,0.0,0.0,0.26,1.0,0.12,7.51,7.51,13.25,0.95,0.97,7.17,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.28,0.0,1.0,-174151430#2,0.0,0.0,0.28,1.0,0.13,7.73,7.73,12.59,0.91,0.69,7.13,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.26,0.0,1.0,-174151430#5,0.0,0.0,0.26,1.0,0.13,12.42,12.42,13.08,0.94,1.75,11.83,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.24,0.0,1.0,-174151430#9,0.0,0.0,0.24,1.0,0.11,11.18,11.18,14.55,1.05,0.49,10.83,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.38,0.0,1.0,-174151438#0,0.0,0.0,0.38,1.0,0.17,4.61,4.61,9.89,0.71,0.99,4.03,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.52,0.0,1.0,-174151438#1,0.0,0.0,0.52,1.0,0.14,0.95,0.95,11.72,0.84,0.07,0.54,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,1.0,0.0,1.0,-174151438#3,0.0,0.0,1.0,1.0,0.19,0.95,0.95,8.63,0.62,0.3,0.4,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.5,0.0,1.0,-174151438#4,0.0,0.0,0.5,1.0,0.23,12.22,12.22,7.04,0.51,5.4,10.23,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.42,1.0,0.0,-174151438#5,0.0,0.0,0.42,1.0,0.2,9.67,9.02,7.87,0.57,3.38,9.08,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.32,0.0,1.0,-174151451#1,0.0,0.0,0.32,1.0,0.14,5.5,5.5,11.37,0.82,1.14,4.77,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,40.91,0.0,4.0,-187662043#0,0.0,0.0,40.91,4.0,0.79,0.61,2.45,8.47,0.31,0.66,0.03,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,1.79,0.0,4.0,-187662043#1,0.0,0.0,1.79,4.0,0.54,1.06,4.24,12.16,0.44,2.27,0.67,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.18,0.0,1.0,-197721590#0,0.0,0.0,0.18,1.0,0.08,3.3,3.3,20.15,0.73,1.03,2.97,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.18,0.0,1.0,-197721590#1,0.0,0.0,0.18,1.0,0.08,1.58,1.58,22.08,0.79,0.48,1.36,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.86,0.0,4.0,-197721595#0,0.0,0.0,0.86,4.0,0.34,1.21,4.83,19.66,0.71,1.62,0.95,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.71,0.0,4.0,-197721595#1,0.0,0.0,0.71,4.0,0.33,2.88,11.53,20.45,0.74,3.55,2.64,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.72,0.0,4.0,-197721595#2,0.0,0.0,0.72,4.0,0.33,2.88,11.52,20.33,0.73,3.59,2.64,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.73,0.0,4.0,-197721595#3,0.0,0.0,0.73,4.0,0.34,3.32,13.28,19.85,0.71,4.36,3.06,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.68,0.0,4.0,-197721595#5,0.0,0.0,0.68,4.0,0.33,9.22,36.89,20.15,0.73,11.73,8.98,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.72,0.0,4.0,-197721595#6,0.0,0.0,0.72,4.0,0.33,3.28,13.12,20.16,0.73,4.17,3.03,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,7.08,0.0,2.0,-219124393#0,0.0,0.0,7.08,2.0,0.14,0.21,0.42,24.48,0.88,0.02,0.01,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.42,0.0,2.0,-219124393#1,0.0,0.0,0.42,2.0,0.13,0.55,1.11,25.04,0.9,0.02,0.35,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.37,0.0,2.0,-219124393#2,0.0,0.0,0.37,2.0,0.13,0.68,1.37,25.2,0.91,0.02,0.49,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.3,0.0,2.0,-219124393#3,0.0,0.0,0.3,2.0,0.13,1.7,3.39,25.13,0.9,0.06,1.5,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.22,0.0,1.0,-229198794#1,0.0,0.0,0.22,1.0,0.1,7.16,7.16,15.58,0.56,2.53,6.32,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#10,0.0,0.0,0.13,1.0,0.06,2.62,2.62,27.47,0.99,0.07,2.43,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#11,0.0,0.0,0.14,1.0,0.06,1.41,1.41,27.92,1.01,0.02,1.23,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#12,0.0,0.0,0.14,1.0,0.06,1.35,1.35,27.8,1.0,0.02,1.17,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#13,0.0,0.0,0.13,1.0,0.06,1.66,1.66,27.98,1.01,0.02,1.48,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.21,0.0,1.0,-229198794#15,0.0,0.0,0.21,1.0,0.06,0.43,0.43,27.66,1.0,0.01,0.25,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.18,0.0,1.0,-229198794#16,0.0,0.0,0.18,1.0,0.06,0.53,0.53,27.57,0.99,0.01,0.35,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#17,0.0,0.0,0.14,1.0,0.06,1.94,1.94,27.18,0.98,0.07,1.76,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.53,0.0,1.0,-229198794#18,0.0,0.0,0.53,1.0,0.06,0.23,0.23,28.02,1.01,0.0,0.05,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#19,0.0,0.0,0.14,1.0,0.06,1.31,1.31,27.94,1.01,0.01,1.13,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,3.88,0.0,1.0,-229198794#2,0.0,0.0,3.88,1.0,0.06,0.19,0.19,27.7,1.0,0.0,0.01,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.17,0.0,1.0,-229198794#20,0.0,0.0,0.17,1.0,0.06,0.68,0.68,27.41,0.99,0.02,0.49,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.18,0.0,1.0,-229198794#21,0.0,0.0,0.18,1.0,0.06,0.56,0.56,27.82,1.0,0.01,0.38,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,3.1,0.0,1.0,-229198794#22,0.0,0.0,3.1,1.0,0.06,0.19,0.19,27.98,1.01,0.0,0.01,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#23,0.0,0.0,0.13,1.0,0.06,2.09,2.09,27.43,0.99,0.06,1.91,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#24,0.0,0.0,0.13,1.0,0.06,1.82,1.82,27.68,1.0,0.04,1.64,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.17,0.0,1.0,-229198794#25,0.0,0.0,0.17,1.0,0.06,0.67,0.67,27.1,0.98,0.03,0.49,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#27,0.0,0.0,0.14,1.0,0.06,1.14,1.14,27.85,1.0,0.02,0.96,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#28,0.0,0.0,0.13,1.0,0.06,3.31,3.31,27.45,0.99,0.09,3.13,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#29,0.0,0.0,0.14,1.0,0.06,1.53,1.53,27.62,0.99,0.03,1.35,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#3,0.0,0.0,0.13,1.0,0.06,3.44,3.44,27.37,0.99,0.11,3.26,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#31,0.0,0.0,0.14,1.0,0.06,1.48,1.48,27.06,0.97,0.06,1.29,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.4,0.0,1.0,-229198794#32,0.0,0.0,0.4,1.0,0.06,0.26,0.26,27.72,1.0,0.0,0.08,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#33,0.0,0.0,0.13,1.0,0.06,3.71,3.71,27.99,1.01,0.03,3.53,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.12,0.0,1.0,-229198794#35,0.0,0.0,0.12,1.0,0.06,5.16,5.16,27.74,1.0,0.09,4.97,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.12,0.0,1.0,-229198794#39,0.0,0.0,0.12,1.0,0.06,7.41,7.41,27.64,1.0,0.16,7.23,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.13,0.0,1.0,-229198794#4,0.0,0.0,0.13,1.0,0.06,1.47,1.47,28.1,1.01,0.01,1.29,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#5,0.0,0.0,0.14,1.0,0.06,1.34,1.34,28.12,1.01,0.01,1.17,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#6,0.0,0.0,0.14,1.0,0.06,1.19,1.19,27.77,1.0,0.02,1.02,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#7,0.0,0.0,0.14,1.0,0.06,1.41,1.41,27.77,1.0,0.02,1.22,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#8,0.0,0.0,0.14,1.0,0.06,1.32,1.32,27.95,1.01,0.01,1.14,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.14,0.0,1.0,-229198794#9,0.0,0.0,0.14,1.0,0.06,1.3,1.3,27.66,1.0,0.03,1.12,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.27,0.0,1.0,-229198795#1,0.0,0.0,0.27,1.0,0.13,6.26,6.26,12.92,0.58,1.5,5.39,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.2,0.0,1.0,-229198795#2,0.0,0.0,0.2,1.0,0.08,1.1,1.1,21.21,0.95,0.04,0.86,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.18,0.0,1.0,-229198795#3,0.0,0.0,0.18,1.0,0.08,1.69,1.69,21.19,0.95,0.07,1.46,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.19,0.0,1.0,-229198795#4,0.0,0.0,0.19,1.0,0.08,1.19,1.19,21.49,0.97,0.03,0.96,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.34,0.0,1.0,-23232204,0.0,0.0,0.34,1.0,0.16,5.63,5.63,10.6,0.95,0.45,5.16,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.4,0.0,3.0,-23232244,0.0,0.0,0.4,2.0,0.18,1.6,4.28,25.47,0.92,0.09,1.4,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.32,0.0,1.0,-23232399#1,0.0,0.0,0.32,1.0,0.14,4.1,4.1,11.58,0.42,1.8,3.34,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.99,0.0,3.0,-23232628#0,0.0,0.0,0.99,3.0,0.46,7.82,23.46,10.69,0.77,5.65,7.15,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.55,0.0,2.0,-23232628#1,0.0,0.0,0.55,2.0,0.26,7.63,15.26,12.69,0.91,0.71,7.24,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.55,0.0,2.0,-23232628#2,0.0,0.0,0.55,2.0,0.26,7.69,15.39,12.67,0.91,0.73,7.3,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.49,0.0,1.0,-23232628#3,0.0,0.0,0.49,2.0,0.23,8.04,14.17,12.63,0.91,0.84,7.64,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.34,0.0,1.0,-23232686#3,0.0,0.0,0.34,1.0,0.16,8.32,8.32,10.35,0.75,1.82,7.43,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.5,1.0,0.0,-23232686#4,0.0,0.0,0.5,1.0,0.24,7.77,7.01,6.72,0.48,3.7,7.13,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.28,0.0,1.0,-23232692#7,0.0,0.0,0.28,1.0,0.13,9.43,9.43,12.38,0.89,1.37,8.76,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.82,0.0,4.0,-232788475,0.0,0.0,0.82,4.0,0.4,19.96,79.83,16.6,0.85,8.69,19.66,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.43,0.0,2.0,-233704395#1,0.0,0.0,0.43,2.0,0.2,7.95,15.9,16.25,0.59,5.96,7.3,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,1.5,0.0,5.0,-233704396,0.0,0.0,1.5,5.0,0.68,5.77,28.83,11.94,0.86,5.2,5.21,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
1.0,0.22,0.0,1.0,-23683916#0,0.0,0.0,0.22,0.0,0.11,7.14,7.14,15.66,1.13,0.27,6.82,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.22,0.0,1.0,-23683916#1,0.0,0.0,0.22,1.0,0.11,5.64,5.64,15.81,1.14,0.16,5.33,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.28,0.0,1.0,-23683916#2,0.0,0.0,0.28,1.0,0.13,5.45,5.45,13.03,0.94,1.09,5.13,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.3,0.0,1.0,-245423537#0,0.0,0.0,0.3,1.0,0.13,3.97,3.97,12.55,0.9,0.27,3.53,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.29,0.0,1.0,-245423537#1,0.0,0.0,0.29,1.0,0.13,3.26,3.26,12.84,0.92,0.15,2.88,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.47,0.0,1.0,-245423537#2,0.0,0.0,0.47,1.0,0.18,2.13,2.13,9.37,0.67,0.65,1.66,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.33,0.0,1.0,-245424719,0.0,0.0,0.33,2.0,0.16,7.66,13.69,18.57,0.67,4.45,7.19,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.18,0.0,1.0,-255701687#0,0.0,0.0,0.18,1.0,0.08,1.8,1.8,21.17,1.09,0.19,1.56,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.22,0.0,1.0,-255701687#1,0.0,0.0,0.22,1.0,0.08,0.8,0.8,21.31,1.1,0.03,0.56,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.34,0.0,1.0,-269460464#0,0.0,0.0,0.34,1.0,0.15,8.1,8.1,10.56,0.76,1.51,7.33,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,2.05,0.0,1.0,-269460464#1,0.0,0.0,2.05,1.0,0.28,1.24,1.24,5.67,0.41,0.74,0.45,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.47,1.0,0.0,-269460464#2,0.0,0.0,0.47,1.0,0.22,6.51,5.79,7.05,0.51,2.9,5.94,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
1.0,0.25,0.0,1.0,-27542037#0,0.0,0.0,0.25,0.0,0.12,9.53,9.53,13.94,1.0,0.32,9.17,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,6.14,0.0,1.0,-27542037#1,0.0,0.0,6.14,1.0,0.12,0.37,0.37,14.11,1.02,0.01,0.01,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
1.0,0.27,0.0,1.0,-27542091#0,0.0,0.0,0.27,0.0,0.11,1.58,1.58,15.52,1.12,0.08,1.25,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.25,0.0,1.0,-27542091#2,0.0,0.0,0.25,1.0,0.12,9.09,9.09,14.0,1.01,1.33,8.77,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
1.0,0.33,0.0,1.0,-27542105#0,0.0,0.0,0.33,0.0,0.16,5.89,5.76,10.67,0.77,0.4,5.44,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
0.0,0.35,0.0,1.0,-27542105#1,0.0,0.0,0.35,1.0,0.16,4.16,4.16,10.71,0.77,0.28,3.7,0.0,LMV_passenger,False,2025-03-24 06:15:00,2025-03-24 06:20:00
